threshold,far,frr,fpr,tpr
0.7732216119875721,0.6787101329881134,0.0,0.6787101329881134,1.0
0.7738630220866117,0.6791808873720137,0.0,0.6791808873720137,1.0
0.7745044321856513,0.6794162645639638,0.0,0.6794162645639638,1.0
0.775145842284691,0.680004707543839,0.0,0.680004707543839,1.0
0.7757872523837306,0.6801223961398141,0.0,0.6801223961398141,1.0
0.7764286624827702,0.6810639049076145,0.0,0.6810639049076145,1.0
0.7770700725818098,0.6814169706955396,0.0,0.6814169706955396,1.0
0.7777114826808496,0.6817700364834648,0.0,0.6817700364834648,1.0
0.7783528927798892,0.6825938566552902,0.0,0.6825938566552902,1.0
0.7789943028789288,0.6834176768271154,0.0,0.6834176768271154,1.0
0.7796357129779684,0.6841238084029657,0.0,0.6841238084029657,1.0
0.780277123077008,0.6849476285747911,0.0,0.6849476285747911,1.0
0.7809185331760476,0.6856537601506414,0.0,0.6856537601506414,1.0
0.7815599432750873,0.6858891373425915,0.0,0.6858891373425915,1.0
0.782201353374127,0.6860068259385665,0.0,0.6860068259385665,1.0
0.7828427634731666,0.686948334706367,0.0,0.686948334706367,1.0
0.7834841735722062,0.687066023302342,0.0,0.687066023302342,1.0
0.7841255836712459,0.6871837118983171,0.0,0.6871837118983171,1.0
0.7847669937702855,0.6877721548781923,0.0,0.6877721548781923,1.0
0.7854084038693251,0.6880075320701424,0.0,0.6880075320701424,1.0
0.7860498139683647,0.6883605978580676,0.0,0.6883605978580676,1.0
0.7866912240674043,0.6888313522419678,0.0,0.6888313522419678,1.0
0.7873326341664441,0.689302106625868,0.0,0.689302106625868,1.0
0.7879740442654837,0.6896551724137931,0.0,0.6896551724137931,1.0
0.7886154543645233,0.6907143697775685,0.0,0.6907143697775685,1.0
0.7892568644635629,0.6908320583735436,0.0,0.6908320583735436,1.0
0.7898982745626025,0.6909497469695186,0.0,0.6909497469695186,1.0
0.7905396846616422,0.6915381899493939,0.0,0.6915381899493939,1.0
0.7911810947606818,0.6924796987171943,0.0,0.6924796987171943,1.0
0.7918225048597215,0.6927150759091444,0.0,0.6927150759091444,1.0
0.7924639149587611,0.6934212074849947,0.0,0.6934212074849947,1.0
0.7931053250578007,0.6938919618688949,0.0,0.6938919618688949,1.0
0.7937467351568404,0.694127339060845,0.0,0.694127339060845,1.0
0.79438814525588,0.6942450276568201,0.0,0.6942450276568201,1.0
0.7950295553549196,0.6943627162527951,0.0,0.6943627162527951,1.0
0.7956709654539592,0.6944804048487702,0.0,0.6944804048487702,1.0
0.7963123755529989,0.6950688478286454,0.0,0.6950688478286454,1.0
0.7969537856520386,0.6956572908085207,0.0,0.6956572908085207,1.0
0.7975951957510782,0.6957749794044957,0.0,0.6957749794044957,1.0
0.7982366058501178,0.6961280451924209,0.0,0.6961280451924209,1.0
0.7988780159491574,0.6965987995763211,0.0,0.6965987995763211,1.0
0.799519426048197,0.6970695539602213,0.0,0.6970695539602213,1.0
0.8001608361472367,0.6974226197481465,0.0,0.6974226197481465,1.0
0.8008022462462764,0.6978933741320466,0.0,0.6978933741320466,1.0
0.801443656345316,0.6980110627280216,0.0,0.6980110627280216,1.0
0.8020850664443556,0.6985995057078969,0.0,0.6985995057078969,1.0
0.8027264765433952,0.6987171943038719,0.0,0.6987171943038719,1.0
0.8033678866424349,0.698952571495822,0.0,0.698952571495822,1.0
0.8040092967414745,0.6990702600917971,0.0,0.6990702600917971,1.0
0.8046507068405141,0.6993056372837472,0.0,0.6993056372837472,1.0
0.8052921169395538,0.6997763916676474,0.0,0.6997763916676474,1.0
0.8059335270385934,0.6998940802636224,0.0,0.6998940802636224,1.0
0.8065749371376331,0.7003648346475226,0.0,0.7003648346475226,1.0
0.8072163472366727,0.7004825232434977,0.0,0.7004825232434977,1.0
0.8078577573357123,0.701306343415323,0.0,0.701306343415323,1.0
0.8084991674347519,0.7017770977992233,0.0,0.7017770977992233,1.0
0.8091405775337915,0.7022478521831235,0.0,0.7022478521831235,1.0
0.8097819876328312,0.7024832293750736,0.0,0.7024832293750736,1.0
0.8104233977318709,0.7028362951629987,0.0,0.7028362951629987,1.0
0.8110648078309105,0.7028362951629987,0.0,0.7028362951629987,1.0
0.8117062179299501,0.703424738142874,0.0,0.703424738142874,1.0
0.8123476280289897,0.7036601153348241,0.0,0.7036601153348241,1.0
0.8129890381280294,0.7037778039307991,0.0,0.7037778039307991,1.0
0.813630448227069,0.7040131811227492,0.0,0.7040131811227492,1.0
0.8142718583261086,0.7043662469106744,0.0,0.7043662469106744,1.0
0.8149132684251483,0.7047193126985996,0.0,0.7047193126985996,1.0
0.815554678524188,0.7051900670824998,0.0,0.7051900670824998,1.0
0.8161960886232276,0.7055431328704248,0.0,0.7055431328704248,1.0
0.8168374987222672,0.7057785100623749,0.0,0.7057785100623749,1.0
0.8174789088213068,0.706013887254325,0.0,0.706013887254325,1.0
0.8181203189203464,0.7062492644462751,0.0,0.7062492644462751,1.0
0.818761729019386,0.7066023302342003,0.0,0.7066023302342003,1.0
0.8194031391184258,0.7067200188301753,0.0,0.7067200188301753,1.0
0.8200445492174654,0.7071907732140755,0.0,0.7071907732140755,1.0
0.820685959316505,0.7074261504060256,0.0,0.7074261504060256,1.0
0.8213273694155446,0.7078969047899258,0.0,0.7078969047899258,1.0
0.8219687795145842,0.708249970577851,0.0,0.708249970577851,1.0
0.8226101896136239,0.7087207249617512,0.0,0.7087207249617512,1.0
0.8232515997126635,0.7088384135577263,0.0,0.7088384135577263,1.0
0.8238930098117032,0.7095445451335766,0.0,0.7095445451335766,1.0
0.8245344199107428,0.7098976109215017,0.0,0.7098976109215017,1.0
0.8251758300097825,0.7103683653054019,0.0,0.7103683653054019,1.0
0.8258172401088221,0.7110744968812522,0.0,0.7110744968812522,1.0
0.8264586502078617,0.7118983170530776,0.0,0.7118983170530776,1.0
0.8271000603069013,0.7121336942450277,0.0,0.7121336942450277,1.0
0.8277414704059409,0.7127221372249029,0.0,0.7127221372249029,1.0
0.8283828805049807,0.7135459573967282,0.0,0.7135459573967282,1.0
0.8290242906040203,0.7138990231846534,0.0,0.7138990231846534,1.0
0.8296657007030599,0.7144874661645286,0.0,0.7144874661645286,1.0
0.8303071108020995,0.7155466635283041,0.0,0.7155466635283041,1.0
