threshold,far,frr,fpr,tpr
0.009469503536820412,0.0,0.9992753623188406,0.0,0.0007246376811593791
0.010058713969720967,0.0,0.9992753623188406,0.0,0.0007246376811593791
0.01064792440262152,0.0,0.9992753623188406,0.0,0.0007246376811593791
0.011237134835522076,0.0,0.9985507246376811,0.0,0.0014492753623188692
0.01182634526842263,0.0,0.9985507246376811,0.0,0.0014492753623188692
0.012415555701323185,0.0,0.9985507246376811,0.0,0.0014492753623188692
0.01300476613422374,0.0,0.9963768115942029,0.0,0.0036231884057971175
0.013593976567124296,0.0,0.9963768115942029,0.0,0.0036231884057971175
0.01418318700002485,0.0,0.9942028985507246,0.0,0.005797101449275366
0.014772397432925403,0.0,0.9920289855072464,0.0,0.007971014492753614
0.015361607865825959,0.0,0.9905797101449275,0.0,0.009420289855072483
0.015950818298726514,0.0,0.986231884057971,0.0,0.01376811594202898
0.01654002873162707,0.0,0.9847826086956522,0.0,0.01521739130434785
0.017129239164527625,0.0,0.9826086956521739,0.0,0.017391304347826098
0.01771844959742818,0.0,0.9797101449275363,0.0,0.020289855072463725
0.018307660030328732,0.0,0.9775362318840579,0.0,0.022463768115942084
0.018896870463229288,0.0,0.9702898550724638,0.0,0.02971014492753621
0.019486080896129843,0.0,0.967391304347826,0.0,0.03260869565217395
0.020075291329030395,0.0,0.9594202898550724,0.0,0.04057971014492756
0.02066450176193095,0.0,0.9579710144927536,0.0,0.04202898550724643
0.021253712194831506,0.0,0.9514492753623188,0.0,0.048550724637681175
0.02184292262773206,0.0,0.9449275362318841,0.0,0.05507246376811592
0.022432133060632617,0.0,0.941304347826087,0.0,0.05869565217391304
0.023021343493533172,0.0,0.9297101449275362,0.0,0.07028985507246377
0.023610553926433728,0.0,0.9210144927536232,0.0,0.07898550724637676
0.024199764359334283,0.0,0.913768115942029,0.0,0.086231884057971
0.024788974792234835,0.0,0.9,0.0,0.09999999999999998
0.02537818522513539,0.0,0.8898550724637682,0.0,0.11014492753623184
0.025967395658035946,0.0,0.8753623188405797,0.0,0.12463768115942031
0.0265566060909365,0.0,0.8673913043478261,0.0,0.13260869565217392
0.027145816523837053,0.0,0.8601449275362318,0.0,0.13985507246376816
0.02773502695673761,0.0,0.8557971014492753,0.0,0.14420289855072466
0.028324237389638164,0.0,0.8434782608695652,0.0,0.15652173913043477
0.02891344782253872,0.0,0.8318840579710145,0.0,0.1681159420289855
0.029502658255439275,0.0,0.8202898550724638,0.0,0.17971014492753623
0.030091868688339827,0.0,0.8094202898550724,0.0,0.19057971014492758
0.030681079121240382,0.0,0.7963768115942029,0.0,0.20362318840579707
0.031270289554140934,0.0,0.7862318840579711,0.0,0.21376811594202894
0.03185949998704149,0.0,0.7731884057971015,0.0,0.22681159420289854
0.032448710419942045,0.0,0.7601449275362319,0.0,0.23985507246376814
0.0330379208528426,0.0,0.75,0.0,0.25
0.033627131285743156,0.0,0.7405797101449275,0.0,0.2594202898550725
0.03421634171864371,0.0,0.7297101449275363,0.0,0.2702898550724637
0.03480555215154427,0.0,0.7181159420289855,0.0,0.28188405797101446
0.03539476258444482,0.0,0.7028985507246377,0.0,0.2971014492753623
0.03598397301734538,0.0,0.6905797101449276,0.0,0.3094202898550724
0.03657318345024593,0.0,0.6782608695652174,0.0,0.32173913043478264
0.03716239388314649,0.0,0.6710144927536232,0.0,0.32898550724637676
0.037751604316047044,0.0020161290322580645,0.6594202898550725,0.0020161290322580645,0.3405797101449275
0.0383408147489476,0.0020161290322580645,0.6442028985507247,0.0020161290322580645,0.35579710144927534
0.038930025181848155,0.0020161290322580645,0.6355072463768116,0.0020161290322580645,0.36449275362318845
0.0395192356147487,0.0020161290322580645,0.6268115942028986,0.0020161290322580645,0.37318840579710144
0.04010844604764926,0.0020161290322580645,0.6181159420289855,0.0020161290322580645,0.38188405797101455
0.040697656480549814,0.0020161290322580645,0.6079710144927536,0.0020161290322580645,0.3920289855072464
0.04128686691345037,0.0020161290322580645,0.5992753623188406,0.0020161290322580645,0.4007246376811594
